id,date,etape,id_conversation,id_contact,etape_finale
-1,2022-11-04,1,-1,ACoAAAMw5PIB72gZp2ZXUSRlhOfSxslvvlD2jcg,0
-1,2022-11-04,0,-1,ACoAAAWg9-cB0SWiyS4kEptXp1gcOZtE55hIQkM,0
-1,2022-11-04,0,-1,ACoAAADEwWgB4FGLRME64trf-lxUDY3JC0bfC6Y,0
-1,2022-11-04,0,-1,ACoAAABrfjMBI_Twarrbaoj5hvGBrTe72AkH8WY,0
-1,2022-11-04,1,-1,ACoAAAM-1XkBnVlgqukg5SGH7QerR4byht8ne4o,0
-1,2022-11-04,0,-1,ACoAAAZI8GcBa5S22osPp3IUGO80beVLk3WiFUY,0
-1,2022-11-04,0,-1,ACoAAAlCzBsBZNpWPb3SzFF_F7Too9cGqolXj9s,0
-1,2022-11-04,1,-1,ACoAAAJWgmcB3cce2gnKUpUSyh6FTD5WjjkCkNM,0
-1,2022-11-04,0,-1,ACoAAAFzp-IBhgPL-6vdVbJGs6FxY_EZtPcbQO0,0
-1,2022-11-04,1,-1,ACoAABUUvBMB-knKOoBMg-Nr8b7D1H7loXlo0q0,0
-1,2022-11-04,0,-1,ACoAAA2bYz4B7PhuHwothN1UQJKslurrYmlRBP0,0
-1,2022-11-04,1,-1,ACoAABpgQWQB8E9oMlrpGwfxFiU3SRmEO8_ZNx8,0
-1,2022-11-04,1,-1,ACoAABdgAhMBfwgGwkcegErZdK31EoO-_37bg3Q,0
-1,2022-11-04,1,-1,ACoAACJsGRwBLiLAVxm_q_OHG-Nz4FePwRqvx8o,0
-1,2022-11-04,0,-1,ACoAABIUgeQBRnBR92CCEs4QYQ-2IM6ODil6fks,0
-1,2022-11-04,0,-1,ACoAABZSkS8BRfNcpFHw4FiDvn-necB9T9LtflE,0
-1,2022-11-04,1,-1,ACoAAB6psOcBKzbY1P4Pe3iNvq9ENc7Dl-ED5Bo,0
-1,2022-11-04,0,-1,ACoAAChp6_YB8RspM8lX-i4g8x5wEGhfp6Y1M9w,0
-1,2022-11-04,1,-1,ACoAAAKMe3YB11iWh7SJrcPmXQiUApjjP8E-WjA,0
-1,2022-11-04,1,-1,ACoAAAR05-QBKZzDHWUO3zKAirQf4BgSCaBaW8A,0
-1,2022-11-04,0,-1,ACoAACXeHLQBqVbx0vEMCx6_Zj3WgmOzoBqrIuE,0
-1,2022-11-04,0,-1,ACoAAAPIb3UBPR6eLujqw_preRZF1YPf8iRlyUg,0
-1,2022-11-04,0,-1,ACoAAAY9FooB9n2nvkewpDmGphQEEk-KdFxItIY,0
-1,2022-11-04,1,-1,ACoAAAUZg8oBcfyLZ_hyp28j-PherecGyJfFRfk,0
-1,2022-11-04,0,-1,ACoAAAV2nroBLOnLs77MOk-E5HbUgMkx16xRlUk,0
-1,2022-11-04,0,-1,ACoAAAJ1K4MBsPFzXlXQ8RPH3gPBimsS61jc2cg,0
-1,2022-11-04,0,-1,ACoAABORX0QBUAB7pEsaM1lGf776PB5IVe9k_Cg,0
-1,2022-11-04,0,-1,ACoAAAA9t4IBDV8fSkiVZmSX32yXINh6bKRpV4w,0
-1,2022-11-04,0,-1,ACoAAANVcXEBSg6664loHt4SfkGWtIdu4Ts-K74,0
-1,2022-11-04,0,-1,ACoAAAwjI_8Bb-5F4UW87lF5B5XB0LrI_ZyMKeo,0
-1,2022-11-04,0,-1,ACoAAAAQYzkBvGWu5jCv1jjJQpgBEPpPG_W1Cp0,0
-1,2022-11-04,1,-1,ACoAAATA6N8BdoBIZgo4ByTfnjM7qtOaHxerkzk,0
-1,2022-11-04,0,-1,ACoAAA2KXZ8BhPyP4HUMvTLDZd-T-fgjkXCNsII,0
-1,2022-11-04,0,-1,ACoAAAbNLr8BkLopBXaAgSZi70tws9JXbcSuyfU,0
-1,2022-11-04,0,-1,ACoAAAv8ra0BBD9NYKcMLTGayKKcKkPS6Sth3ls,0
-1,2022-11-04,0,-1,ACoAABGoGDYB5XlL8DLsGvYFRrhL3cyYTE-99Gg,0
-1,2022-11-04,0,-1,ACoAABi0hmEBKLp0I2qJne5SoLESe3P8uB0QisE,0
-1,2022-11-04,0,-1,ACoAABb39t8BOZoMrfgNZlPju4D9vjCAywi8MdE,0
-1,2022-11-04,0,-1,ACoAACIrFXoBM3WU3i9uIs6nLmY4N3XYx9VHw7c,0
-1,2022-11-04,1,-1,ACoAABJ_4wEBPgEfJItKcDLf3eNO1_TlzbCJ5ug,0
-1,2022-11-04,0,-1,ACoAAAIlQ10BWfcvk2B2QkFyo_abeaSzddmMzx4,0
-1,2022-11-04,0,-1,ACoAAA_s3fQBVnCIOslQbWQQ6ELBLDh8BrRF-Cs,0
-1,2022-11-04,0,-1,ACoAABypU_8B6y6Nt-EFO1HS8bonA2iYKneaT_w,0
-1,2022-11-04,0,-1,ACoAAACu9M8BLuoc_H6jbQjkw1Lk8AK_u0XlwRM,0
-1,2022-11-04,0,-1,ACoAABB8_fQBmmxDtVfl0GEagdqEj924tGvxD0s,0
-1,2022-11-04,0,-1,ACoAABlI2iIBna_c-Eo3DBLTR59hOAXoZFCyqWI,0
-1,2022-11-04,0,-1,ACoAACIKbI8BHAkg6B0BhBRK56WXhi75Zt0qn54,0
-1,2022-11-04,1,-1,ACoAAADJH7wBlOLfeW-04cDfmGX2INJiA7xPG-8,0
-1,2022-11-04,0,-1,ACoAAB_XQTkB9P7Y0_UpVwIN_v7ZgVuMDCjCI-Q,0
-1,2022-11-04,0,-1,ACoAABx41_cBKp0_V6drA4IARK5WDhG3VXKjuH4,0
-1,2022-11-04,0,-1,ACoAAAQ3orMBrjhgb-F2j3VbEgeftCFUeCys1rY,0
-1,2022-11-04,0,-1,ACoAACi7L90BAqrKyuPL5jUdNDPc5knC8t2Hydc,0
-1,2022-11-04,1,-1,ACoAABvxd58BHCObtP4YS77uqGxqA14ksNuYm5s,0
-1,2022-11-04,0,-1,ACoAABrQBxwBHUcqNaNuzMTGiDXhSOwnqIL0Qbc,0
-1,2022-11-04,1,-1,ACoAAAIyWkQB0QLCoIw6jMtJMMcBULEBn6WYpss,0
-1,2022-11-04,0,-1,ACoAAAQyWNcBdUHiIx-uxCS6QITMCCN0uEFp0tY,0
-1,2022-11-04,1,-1,ACoAABurRlIBCM4QFVnNw_XipxbOXHT30sIP6KY,0
-1,2022-11-04,0,-1,ACoAAANGrt0BY8LRWG05VZP59Lu2N2uoweaQ0II,0
-1,2022-11-04,0,-1,ACoAAAgCWtsBqycxSw_gIwNi9SgzEMuPATGxeYI,0
-1,2022-11-04,0,-1,ACoAACwqwkgBwn2amdmT_fXm6uVPWLL9d4tr8LM,0
-1,2022-11-04,1,-1,ACoAACDksWIBV9UKjzJ9-9OCLQlXa8bJ4uaanks,0
-1,2022-11-04,1,-1,ACoAAAeEHukB5ea5SJ5BNi41m2eUCRyK7hMsGQQ,0
-1,2022-11-04,0,-1,ACoAAAlsjvkBXYpZRQ4KbB8tvDZtVmCAsIgul1I,0
-1,2022-11-04,1,-1,ACoAAATtLwwBD1V0bpd5jB5BuoXs_DPaBcV_j-g,0
-1,2022-11-04,0,-1,ACoAAAvcBMQBIlkCfPA8xQb0xkxee0H3-N5RO7c,0
-1,2022-11-04,1,-1,ACoAADvnzRoBJsuFGiyDsFJLimBx1m6smSgAj-c,0
-1,2022-11-04,0,-1,ACoAACrmE_MBkVP8egObqkh8y9Vb3DHtiDg1Yms,0
-1,2022-11-04,0,-1,ACoAAAjZLR8B_qS7TljfMSqGJGRSpujvkjyYrU0,0
-1,2022-11-04,0,-1,ACoAAA_X-QUBfascRJxWeSgGT_3rQLZ9p2Wnb08,0
-1,2022-11-04,0,-1,ACoAAA-YpuEBK1XyM6qXE47x4qohdqmTomK4J_I,0
-1,2022-11-04,0,-1,ACoAAAZlPEEB2Eff0XPg-iQj8tbJtWEJeUWFbJE,0
-1,2022-11-04,0,-1,ACoAAAWaBKEBAJAFxj_zbB9lJA7L7WewX-Byqiw,0
-1,2022-11-04,0,-1,ACoAAAVQzwQBOFn-EI5h3k6js45Z5QsjBtJ8RzE,0
-1,2022-11-04,0,-1,ACoAAAUrNNEB-61q-Fpk9vBmX9PLu7XPd9eZu9I,0
-1,2022-11-04,0,-1,ACoAACg6FusBY_eMBo0SdooCse2lgYNp8w4SzDs,0
-1,2022-11-04,0,-1,ACoAADLkq7MBA7equBel7fko33QDZnr-X2SX4nQ,0
-1,2022-11-04,0,-1,ACoAAAOAeY4B9DbVBLmPHAWXV4XAUSaaz7LRr7o,0
-1,2022-11-04,0,-1,ACoAABM9SFwBfklvngo2U83cz__MX4WKHn8z3TI,0
-1,2022-11-04,0,-1,ACoAAABXhHcBv0Ppgayi4zUOR8wRazdScq-k8ps,0
-1,2022-11-04,0,-1,ACoAAAR-2gEBACOJTImqBLMeik1hF4aIswAFfhI,0
-1,2022-11-04,0,-1,ACoAABbpMcYBMHsDaggX6bpkoRA0aBmUCm2LbVE,0
-1,2022-11-04,0,-1,ACoAAA3955gBmeEIhBgvR6TkC6obZH4nACJ6S74,0
-1,2022-11-04,0,-1,ACoAAAemaNQBDPqLzAif8JLJOg_hSPQE48C_AtU,0
-1,2022-11-04,0,-1,ACoAAA97HXgBoBgNLaMwdLAEsyv-P1UvtCSWgyc,0
-1,2022-11-04,0,-1,ACoAAALr2LUB9xDDWnd5qGIbsEHVADVj2hYOd6g,0
-1,2022-11-04,0,-1,ACoAAAjSgX4BIRzFr4hjGvXU3avc1zYdweZg-IE,0
-1,2022-11-04,0,-1,ACoAACp6U34BmT5cQS-p8vQMkSBVhCScpYCzPWE,0
-1,2022-11-04,1,-1,ACoAACJGVEcBBBg2Hyi8X1z7HLTY7B04kqMgiL8,0
-1,2022-11-04,1,-1,ACoAAAELuGMBING2rtMKZtRN7tBrgMpFfZ-gFrc,0
-1,2022-11-04,1,-1,ACoAABtwGn0BeVWZko61stxuEfzzlmdWBuZUBrQ,0
-1,2022-11-04,0,-1,ACoAACLy-GcBnBb1k0Q15p79r2S2K7n3azcW6js,0
-1,2022-11-04,0,-1,ACoAAAUtv7kBiKfxX_MhGXLpcvCVTCoW1E0aFws,0
-1,2022-11-04,0,-1,ACoAACrhga4BvHjgQX4Ka1SjtjYCqoctA3adVqk,0
-1,2022-11-04,0,-1,ACoAACUMUDIBl5ADJ6B5vNFoOShmseRcGA8oHSc,0
-1,2022-11-04,0,-1,ACoAAA51CG8BlDq5x2vDpvtG6laGrvKJPOMThOM,0
-1,2022-11-04,0,-1,ACoAAAldmvIBGEoBRrgVeEoZR32-jhFiVX7KtYM,0
-1,2022-11-04,0,-1,ACoAAAemLNcBkXV3MegCaGTMrMD-sGkJVCb5LT0,0
-1,2022-11-04,1,-1,ACoAAC6pyo4BgBnBDMh3oMZ1GvBtcyCXm2RlBVc,0
-1,2022-11-04,0,-1,ACoAACRLCiUBG9_d8_olNUr507z2GeUVcQKy1zI,0
-1,2022-11-04,0,-1,ACoAACq9gzUBcRuFd0LFXp_lF17zgYZJcV-EzfA,0
-1,2022-11-04,1,-1,ACoAABGePGQBp76NoVbKMuQBbWQXiLumKuSiMbA,0
-1,2022-11-04,0,-1,ACoAAAVMMc4Bi-x0js2F81Ors0pezFK4q76JyU8,0
-1,2022-11-04,0,-1,ACoAAAD4OgYBGrxZqeKZ6FO8ZN282vafyMrORT8,0
-1,2022-11-04,0,-1,ACoAAApN4oMBtzarHn1Ev3GdqHg5PIPEiMj2Ex0,0
-1,2022-11-04,0,-1,ACoAACU-FGABg03KDDxLMK7c8aCG_a4DOTBOQzw,0
-1,2022-11-04,0,-1,ACoAACFyUqUB-EexF4YXiLqtLwUFdr8HNhce5oY,0
-1,2022-11-04,0,-1,ACoAAAS2BVgBtvfy1mPA9n2Y6fxadhfdgGUc2fo,0
-1,2022-11-04,0,-1,ACoAAA4wQLYBR5H5UezmTMFi4boAiyOlYOrYze8,0
-1,2022-11-04,1,-1,ACoAAAmdFfsB7uvICSTFojkSU70O2i4p5Bavzks,0
-1,2022-11-04,0,-1,ACoAAC5w-kkBNubBX_XzH1JkL4kxzWOppTpFqWY,0
-1,2022-11-04,1,-1,ACoAAC3WoSYBqE7pyLl7AjBFw_h4f56mxvYH3n0,0
-1,2022-11-04,0,-1,ACoAACaFAlkBk99cZDTPIrMa06zsBKuiEduvg_Y,0
-1,2022-11-04,0,-1,ACoAABaeOH0BC-4-VISy6EtB4uNRlKZhOQPm0WI,0
-1,2022-11-04,0,-1,ACoAAB_l0rABJIbj9ETQNKmqCXZOJjeuiaGZp2g,0
-1,2022-11-04,1,-1,ACoAACVqPrMBAm6BpHWtfHYSitPP8r4uC2x3arI,0
-1,2022-11-04,0,-1,ACoAAAmJBPYB8aNQcVjeSwzhCRM4oFAYAJTVEOU,0
-1,2022-11-04,0,-1,ACoAAAxQ1_EBSo6QIT8-2KmOip8QBmZ4MSaX8g8,0
-1,2022-11-04,0,-1,ACoAAB1_YAwBkqoXxKS1YrjRskQSlrY7NkdRSvQ,0
-1,2022-11-04,0,-1,ACoAAAQYQo4BrugUU4v71-WD0C7ivgTthxzZSCQ,0
-1,2022-11-04,0,-1,ACoAAA4XcGYBh_ducu6ZaYHwpxtMsd67aF42Q1o,0
-1,2022-11-04,0,-1,ACoAABlbE3wBDW9AScP3AOzdxD_n71OWVzedkWc,0
-1,2022-11-04,0,-1,ACoAAB5IXucB0AzDEi8m3W047eEY5zfPYG1Hcu4,0
-1,2022-11-04,0,-1,ACoAACAsHJMBcAnRyWEbhKyHohl1zHaIPA2a5MY,0
-1,2022-11-04,0,-1,ACoAAA3o0W8BLZ9f2Ai4FLBO1I6yANSvW3uCpfw,0
-1,2022-11-04,0,-1,ACoAAA1uclMBbUigHoOPLtNVzjNxz6BMjbS05-8,0
-1,2022-11-04,0,-1,ACoAAAUVgusBt2KerSCvdLHfERdbPQsh9K3NRIg,0
-1,2022-11-04,0,-1,ACoAAB_qGjoBL3Lg3Mc01hxGU5JDxhdWYj7H4Go,0
-1,2022-11-04,0,-1,ACoAABrhus0B5_vP6DcACVOXcw2Rl44Q4kzj9HU,0
-1,2022-11-04,0,-1,ACoAACUX28gBI3Lkdcz1fbYJnovGyINWidyGi8c,0
-1,2022-11-04,1,-1,ACoAAAozndYBzgcupscDf47VK7pLleK51VNfTfk,0
-1,2022-11-04,0,-1,ACoAAAEdHxEBwfKnMQXSnr3yTNckAldsPlP8pf8,0
-1,2022-11-04,0,-1,ACoAABk9UtEBZskAaLJ35843VSsOY6pk7WzxZ40,0
-1,2022-11-04,0,-1,ACoAAB7OlVABKfxPuWwcgEgibtsKlTPLWmC68CM,0
-1,2022-11-04,1,-1,ACoAAAXl76UBp7CuzX6yrT0ymoFEytZ-bhGLJHY,0
-1,2022-11-04,0,-1,ACoAABe2CKEBPewUJAEUDX2cldsT4Yf8JxQJuOk,0
-1,2022-11-04,0,-1,ACoAACNjFOoBbUvVsCPPzaZQicQ6JAWNlKRlZGc,0
-1,2022-11-04,0,-1,ACoAACP1hjQBBjS_iwC4gOlyOeRZbFiKKkX1hK4,0
-1,2022-11-04,0,-1,ACoAAAMxqLsBBOzmWka9O5vqDhq32eyJekmdjSk,0
-1,2022-11-04,0,-1,ACoAAA26lpQBN288Gk9g5lBO5LxqVSSvRQIZe9Q,0
-1,2022-11-04,0,-1,ACoAACGPjoYB1q5susqqH7ZXoYGUmZ1O_-GINOc,0
-1,2022-11-04,0,-1,ACoAABuM-0kBLMGeRHOQBAAR-fF8rWHZK3AM5IU,0
-1,2022-11-04,0,-1,ACoAAAJe6SUBm4oEdh0xwHwvDXjQ0SF2-8c8PDk,0
-1,2022-11-04,0,-1,ACoAAAYDztgBYtGEgdI8hc3B2iHeg51gRxNiPHo,0
-1,2022-11-04,1,-1,ACoAABwa2tkBKF_k85evo8NpXLlBP4PrTKHaj7A,0
-1,2022-11-04,0,-1,ACoAACClLUMBs2fl0VPaU25TTMy0A9DECCj-tEw,0
-1,2022-11-04,0,-1,ACoAAACMQtABFEHnE3BhqG03qC3FVTLiKdbXIkQ,0
-1,2022-11-04,0,-1,ACoAABAGc4IBEroCAMxh9OsNfGmyWaRZE5FhScw,0
-1,2022-11-04,0,-1,ACoAAABzZQsBnIU7IQMY2sBPgg55P9QzAWlcO-w,0
-1,2022-11-04,0,-1,ACoAAABXu98BJzPMd2QxNBF8TIngLUqvIg92DxQ,0
-1,2022-11-04,0,-1,ACoAAB_F_goBcrdG-Hj1Mxn97W42fSo2XAi6U44,0
-1,2022-11-04,0,-1,ACoAAABu5RgBAKHs-Jy-FXBVF_9cc-vNAWAUAKk,0
-1,2022-11-04,0,-1,ACoAAC48cFUBgWh94nZdn9Xv6pkUtFF-UgIU5Ww,0
-1,2022-11-04,1,-1,ACoAABVgDoUBMLdd_vOCNSU1OjHMG40lwmhTXDE,0
-1,2022-11-04,0,-1,ACoAACjMe-4BowV10F-ZLtuiCgD9x7SmLWNOhjk,0
-1,2022-11-04,0,-1,ACoAAC4DVlkBth7sC1ZBU7p04BNflbE6CGXVDzk,0
-1,2022-11-04,0,-1,ACoAABtN_oMBzMhBr4lg8Tj3P-vOl1I6Lm2_ojU,0
-1,2022-11-04,0,-1,ACoAAABLZ8sBlChBaTPoA-z2Vr-_3ExS4BM5LNI,0
-1,2022-11-04,1,-1,ACoAAAAmrxUB085eVdjAK7wgrK5kj8QuQZyaQL8,0
-1,2022-11-04,0,-1,ACoAABcfMCkBsBr59hiJdGCuLlOnpbbapBGMZf4,0
-1,2022-11-04,0,-1,ACoAACFgfDcBhBFxqBiR7vXCiUn7inLcF-OrXv4,0
-1,2022-11-04,0,-1,ACoAAA9X1ScBCjibQkoXkUhOTWVE3skJ1PE-ePc,0
-1,2022-11-04,0,-1,ACoAAAJEjX0BEMtaQwYKDlkfdUfX9J8FIOQ7D90,0
-1,2022-11-04,1,-1,ACoAACdFW18BohB8zK8lAnYk5wPE3X8cHzYa0Us,0
-1,2022-11-04,0,-1,ACoAAAnXLksBa57I8Ul4z86doq5InzmN_zwPOIY,0
-1,2022-11-04,0,-1,ACoAAB2nXJkBQtXXEXYBOzftjp5XrplJ2-mwB20,0
-1,2022-11-04,0,-1,ACoAAAB_hNEBJ6r9HrCYzDVsdG0DauLrFAWDg6Y,0
-1,2022-11-04,0,-1,ACoAACJorzABm4Yk8HWsESB5qrcKJ0dCa5aBX-k,0
-1,2022-11-04,0,-1,ACoAAAD3pOQBFl8SPpK8eGW8aS0n5X0yBz758t4,0
-1,2022-11-04,0,-1,ACoAAAAfROcBGghD_FYFUtIOICL_SjvEjLxVMMc,0
-1,2022-11-04,0,-1,ACoAABAikEMB8ZJMopDjCdas96GWGoZ0VBHUjD4,0
-1,2022-11-04,0,-1,ACoAABiDXK8BMSXbIyKUt8FOWsFmHRJjdQmitxM,0
-1,2022-11-04,0,-1,ACoAACAnVKIBJOkYI3IPco1_VvdzS73Dx274kh0,0
-1,2022-11-04,1,-1,ACoAABKGeqkBKLYZdVYqfNGjAtbpI7pMb33gL1o,0
-1,2022-11-04,0,-1,ACoAAAVpoBYB8fs2h1FBD4R9SKQN5p83ZRGeEi8,0
-1,2022-11-04,0,-1,ACoAABN8FgsBgkEEtsqveBCtxBzkOlREZHUpxz8,0
-1,2022-11-04,0,-1,ACoAAAjyZIIB6NY9ejo9yxcbh4Mynk6wBMX2m8w,0
-1,2022-11-04,0,-1,ACoAAAD20B4Bw-VvGfdPkFc1XNjNoO1RQfmT1MA,0
-1,2022-11-04,0,-1,ACoAAAGIox0By1AFQrM9rzvScnPNohqYTsODlGE,0
-1,2022-11-04,0,-1,ACoAABN15jYBKwQCkj52wg4j2VuFH2qaL3Q68sA,0
-1,2022-11-04,0,-1,ACoAAAAZTaQBxnu25ZUUm8-D4LALO4rto0oYflo,0
-1,2022-11-04,0,-1,ACoAAAhV1UABKE2NDID6R8l_Vij5rqA4CF132SA,0
-1,2022-11-04,0,-1,ACoAACaPjrgBDtSg8whtleUV_SVF6x5HiZtzZXQ,0
-1,2022-11-04,1,-1,ACoAAAAHHpcBrBwaAb0sM-mqZZyduXpZfUh8FQE,0
-1,2022-11-04,0,-1,ACoAAAjmUyMBCmGfSc0dtEpZhafQL3DHistet5E,0
-1,2022-11-04,0,-1,ACoAAAEI6ukBOlrdsfB_RoeKsL7yHFRQB_OiPmo,0
-1,2022-11-04,0,-1,ACoAADKci7gBMUs2xbz0s0M9ve_hUdeHpy5q3GM,0
-1,2022-11-04,0,-1,ACoAAACtm5sBeqAUdV5xDdftdwDG-VFNRLrN9Eg,0
-1,2022-11-04,0,-1,ACoAAAp5wuMB6137Gcln-qoiWVjhOOiw-nB5Nhg,0
-1,2022-11-04,0,-1,ACoAAAwER_oBpWcqIDF14p2nc1Hz9JiW2U45tG0,0
-1,2022-11-04,0,-1,ACoAABXofokB_a3VZ2avplyhEfhn20CWSm7Fd10,0
-1,2022-11-04,0,-1,ACoAAAApAi0BKwUARZ83_DRCwoXeNS8e5ZxnTm8,0
-1,2022-11-04,0,-1,ACoAACaDARQBVjD9Wjt3sQ_BUdBNp48NBYUtNn0,0
-1,2022-11-04,1,-1,ACoAAAARxvMBDD1eiGO4HewhYMFYx40EP_yKkwU,0
-1,2022-11-04,0,-1,ACoAABQbRvgBycaxa8O9acLj2Bgn190XBTZHNp0,0
-1,2022-11-04,1,-1,ACoAAAjms9cBrZMxYVBI9MZU3UXj8f4q5PEI0_o,0
-1,2022-11-04,0,-1,ACoAAAOYOOMBuMlsCYcnkoHZK0tfqSPdIwdXql8,0
-1,2022-11-04,0,-1,ACoAAAB7CnEB0bZ02pKYwbEdOtYiUh5C0p1SDpE,0
-1,2022-11-04,0,-1,ACoAABO1jaEB87xy4zKOJKS1R-grBWSqFhOLu6E,0
-1,2022-11-04,1,-1,ACoAABI2ZW8BEQ-LTdpfMrk6vF2t6wmgGVNEyLs,0
-1,2022-11-04,0,-1,ACoAAACB8goBNekOheNtwdgXpEm28cPJhlKi9xo,0
-1,2022-11-04,0,-1,ACoAABpSiMQBb32HDobJv0moXUPVjplWSg1sKq0,0
-1,2022-11-04,0,-1,ACoAAAIkjaQBKzlE2P1JVwavz1uddhiaR0_SmTg,0
-1,2022-11-04,0,-1,ACoAAAK_BV4BFmSuuLadilQXKJwMt_d3kfObzAE,0
-1,2022-11-04,0,-1,ACoAAAEB4OoBBkLP65-Mz7i7uIce4mwjY_kHvKA,0
-1,2022-11-04,0,-1,ACoAACWH9BwBx8uoMLG1tz2PLbijYKuJyw65cZQ,0
-1,2022-11-04,0,-1,ACoAABlRzOYBEFT4_Eat8Ei5X8_u2tj7dRFtH1g,0
-1,2022-11-04,0,-1,ACoAACW46hEB__MUCf92HRzdKIgOpBzTtsMeMiM,0
-1,2022-11-04,1,-1,ACoAACquVHkByWjP6dqx4Z4wYxUmPtAP4EOpv9w,0
-1,2022-11-04,1,-1,ACoAAC3iVN0BvIru_p1myioeJFY3SlKrtaUdNZk,0
-1,2022-11-04,0,-1,ACoAAAB2p50BF0sebl9cJ010E6VylogF1-jYxnY,0
-1,2022-11-04,1,-1,ACoAABzCl6YBlurunBdgLt8uHubrBg9tSJDbt20,0
-1,2022-11-04,0,-1,ACoAACn2R3AB7hNUllHvmPMkFKfUVLw5-PxdrTc,0
-1,2022-11-04,0,-1,ACoAABLRbzQBFFhmPhXCRshHn1iRMk_-F6pHpZQ,0
-1,2022-11-04,0,-1,ACoAAAGNmeIBP9PKAEUJrMt6nY9-5K8HENtDCC8,0
-1,2022-11-04,0,-1,ACoAAAyasmYBGZ3eUMu3egjCd1nnLo0olvLzpoM,0
-1,2022-11-04,0,-1,ACoAAAV_3PYBfDvQpUn07stTI02ZVBq8-KHpCgg,0
-1,2022-11-04,0,-1,ACoAAAyNBDMBLnzqqEuIF_CodWLxX5_SYCj1g3I,0
-1,2022-11-04,0,-1,ACoAAAAjX6IBIwdF69Nqvu7zVrr9slkmTqWuNsY,0
-1,2022-11-04,0,-1,ACoAAAHqUYQBGHOHe8wj7ZMvzucjSTf9b1qU_zg,0
-1,2022-11-04,1,-1,ACoAABTOzuQBYXHo-UeoIVKpI6M8h8KZjU822ng,0
-1,2022-11-04,0,-1,ACoAAAELvKUBF5ZtgoosDa6kpFY7nSz34GRnQCM,0
-1,2022-11-04,1,-1,ACoAAAQd5xUBTGGz-E3bck7wwoMW_4A_-WMBFRg,0
-1,2022-11-04,0,-1,ACoAAAqYFXwBLI5z_E9vkbF5hKV5EN04sQrn-R8,0
-1,2022-11-04,0,-1,ACoAABasTvcByKPtDXy8LpuBXlTrqFQJ_3gjNvc,0
-1,2022-11-04,0,-1,ACoAAAAO_xkBnykz5KUNqNBUeAoZwfnQf_xVLQg,0
-1,2022-11-04,0,-1,ACoAACf4cxEBxCUmUbFUcow25u_sKjyqgYQJPYk,0
-1,2022-11-04,0,-1,ACoAAAy3T1wBHMN2Z-Bw1ZoeGDlZjDkmid4IbOs,0
-1,2022-11-04,0,-1,ACoAACLJb60B4vbcN4HSsaPNu5lTT85VveusgZk,0
-1,2022-11-04,0,-1,ACoAAAGEMgoBHbMvEcJUJ890otOh9rw8b5_DlL4,0
-1,2022-11-04,0,-1,ACoAABrQYiQB_8WROX-1iCRvupdlWX7Vr_mKB1E,0
-1,2022-11-04,1,-1,ACoAAAYoJvcBUaGAXngxQGzaDh15uy3BA9LsDcs,0
-1,2022-11-04,0,-1,ACoAAASLFrYBvhpedUAhu4jnXdN55SZg9MwN3M8,0
-1,2022-11-04,0,-1,ACoAADooRTYByxL465Nl4dDArVrc47AuUcW3Nls,0
-1,2022-11-04,0,-1,ACoAAApyoSgBdkwTLZTsDOVTbh8tcNjmyfMyrSE,0
-1,2022-11-04,0,-1,ACoAAAy1FoIBk5IhCjRwRFoE0hR-gcPGIWgtsGc,0
-1,2022-11-04,0,-1,ACoAAAAizl8BPbIwJpEcY67IKK9LCTWJlVmW_UE,0
-1,2022-11-04,1,-1,ACoAAABBuSQBNWr8B7zZ_d6Gs6hBSWBP17_9t8w,0
-1,2022-11-04,0,-1,ACoAABc70ckBfkCINE94Z_FzNDsXIGAdo7fIQ7k,0
-1,2022-11-04,0,-1,ACoAAABIoHABFa2_sBguOW5TXZbLa537lFUWcvE,0
-1,2022-11-04,1,-1,ACoAAAxpZzsBJPQWu6RM2VasiqhUpNGntJlQcFU,0
-1,2022-11-04,0,-1,ACoAAAL64vABJMgO_5mZV1ckxJdPYfptQPd76CU,0
-1,2022-11-04,0,-1,ACoAAAAonk0BtVN0SKL1rbaD8yAAbnm8NWVYQEU,0
-1,2022-11-04,0,-1,ACoAAABJO9MBuPoYNczjCwkNFhOfeVKNeD1mL6o,0
-1,2022-11-04,0,-1,ACoAAAC6LTQBQCUJI9Y8w3riYEJQhSA9RMX3H_k,0
-1,2022-11-04,0,-1,ACoAADQXCHUBfzUPfzYEwspYOF7LDW6oJax4tWg,0
-1,2022-11-04,0,-1,ACoAAAACt0EBAUG-f3XhSJYOQhbFo_TViTFNZ9w,0
-1,2022-11-04,1,-1,ACoAAAJkTl8BDRKPprUdUvuqpqdt5Wi8TmHRgh0,0
-1,2022-11-04,0,-1,ACoAAAAlPhoBhzO5n-UHV2kX5AJfLS64kwhhfyU,0
-1,2022-11-04,1,-1,ACoAAAEivcMBkI8dg7c2HZWUxu-IT7CTGs3lsSc,0
-1,2022-11-04,0,-1,ACoAAAJU4rYBdScY1tUF7WIlnYchyVu7rzqxKBs,0
-1,2022-11-04,1,-1,ACoAAAAqc68B1d2EVUItBgL-RpEDJErx4DKaB1s,0
-1,2022-11-04,0,-1,ACoAACZlnc4BKuUYJItN2Yq8nYO2bKfz9hQKpxM,0
-1,2022-11-04,0,-1,ACoAAACGvaoBkjmKw5gZS-P6nx8ilejNQ3VEa7k,0
-1,2022-11-04,1,-1,ACoAABsFMBgB6FdTdsg7iP8M4bukUCLptS8yfZs,0
